today,name,starttime,trigger,t_open,entry_price,exit_price,entry_time,exit_time,pnl,mdd,mdu,last_high_elapsed,msg,mkt_float,ytd_tradamt,cbv_1,ctotal,cum_amt
20220425,102280,090022,979.0,979.0,978.0,977.0,090030,090030,-0.332,-0.1,0.0,0,trail,1000,100,0.0,0,100
20220425,102460,090027,27000.0,27000.0,26900.0,26850.0,090103,090115,-0.41600000000000004,-0.19,0.0,0,trail,1000,100,0.0,0,100
20220425,102710,090018,34650.0,34650.0,34650.0,34650.0,090122,090138,-0.23,0.0,0.0,0,trail,1000,100,28.0,0,100
20220425,102940,090022,34400.0,34400.0,34300.0,34300.0,090124,090124,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,103140,090012,33050.0,33050.0,33000.0,32950.0,090035,090035,-0.382,-0.15,0.0,0,trail,1000,100,0.0,0,100
20220425,103840,090024,5710.0,5710.0,5730.0,5710.0,090049,090049,-0.579,-0.35,0.0,0,trail,1000,100,0.0,0,100
20220425,104040,090032,2235.0,2235.0,2225.0,2225.0,090208,090208,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,104200,090021,13550.0,13550.0,13550.0,13550.0,090036,090036,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,104480,090009,4920.0,4920.0,4905.0,4900.0,090044,090044,-0.332,-0.1,0.0,0,trail,1000,100,0.0,0,100
20220425,104620,090003,13400.0,13400.0,13400.0,13350.0,090100,090101,-0.603,-0.37,0.0,0,trail,1000,100,0.0,0,100
20220425,104700,090001,9080.0,9080.0,9080.0,9070.0,090033,090033,-0.34,-0.11,0.0,0,trail,1000,100,500.0,0,100
20220425,104830,090009,36550.0,36550.0,36450.0,36450.0,090043,090043,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,105560,090016,60900.0,60900.0,61000.0,61000.0,090025,090026,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,105630,090018,25550.0,25550.0,25600.0,25550.0,090038,090038,-0.42500000000000004,-0.2,0.0,0,trail,1000,100,0.0,0,100
20220425,105740,090017,12250.0,12250.0,12250.0,12200.0,090203,090252,-0.638,-0.41,0.41,0,trail,1000,100,0.0,0,100
20220425,105840,090032,9900.0,9900.0,9830.0,9830.0,090046,090046,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,106240,090015,12650.0,12650.0,12750.0,12700.0,090032,090032,-0.622,-0.39,0.0,0,trail,1000,100,300.0,0,100
20220425,108230,090017,8400.0,8400.0,8390.0,8380.0,090255,090256,-0.349,-0.12,0.0,0,trail,1000,100,0.0,0,100
20220425,108320,090002,141000.0,141000.0,141000.0,141000.0,090018,090018,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,108490,090023,22500.0,22500.0,22550.0,22450.0,090033,090033,-0.673,-0.44,0.0,0,trail,1000,100,54.0,0,100
20220425,108670,090033,60200.0,60200.0,60300.0,60200.0,090115,090115,-0.396,-0.17,0.0,0,trail,1000,100,8.0,0,100
20220425,109820,090022,6230.0,6230.0,6240.0,6260.0,090126,090212,0.091,0.0,0.32,0,trail,1000,100,319.0,0,100
20220425,110790,090032,43600.0,43600.0,43600.0,43600.0,090449,090450,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,111110,090033,11450.0,11450.0,11400.0,11400.0,090359,090359,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,111770,090037,49000.0,49000.0,49000.0,49100.0,090047,090051,-0.026000000000000023,0.0,0.41,0,trail,1000,100,37.0,0,100
20220425,112040,090031,80500.0,80500.0,80600.0,80600.0,090042,090042,-0.23,0.0,0.0,0,trail,1000,100,4.0,0,100
20220425,112610,090029,61600.0,61600.0,61400.0,61400.0,090044,090044,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,113810,090003,1175.0,1175.0,1175.0,1150.0,090047,090048,-2.358,-2.13,0.0,0,trail,1000,100,0.0,0,100
20220425,114090,090003,15050.0,15050.0,15050.0,15050.0,090052,090052,-0.23,0.0,0.0,0,trail,1000,100,50.0,0,100
20220425,114450,090023,6270.0,6270.0,6380.0,6290.0,090229,090237,-1.641,-1.41,0.0,0,trail,1000,100,0.0,0,100
20220425,114810,090028,9790.0,9790.0,9830.0,9780.0,090054,090054,-0.739,-0.51,0.0,0,trail,1000,100,30.0,0,100
20220425,115160,090029,4565.0,4565.0,4580.0,4570.0,090127,090127,-0.448,-0.22,0.0,0,trail,1000,100,0.0,0,100
20220425,115390,090017,10400.0,10400.0,10500.0,10500.0,090249,090333,-0.23,0.0,0.0,0,trail,1000,100,5.0,0,100
20220425,115440,090026,10600.0,10600.0,10550.0,10550.0,090750,090750,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,115450,090004,8680.0,8680.0,8700.0,8700.0,090036,090036,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,115960,090016,25100.0,25100.0,25050.0,25050.0,090035,090035,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,117580,090013,10750.0,10750.0,10800.0,10750.0,090051,090051,-0.6930000000000001,-0.46,0.0,0,trail,1000,100,0.0,0,100
20220425,117670,090026,2905.0,2905.0,2910.0,2905.0,090351,090354,-0.402,-0.17,0.0,0,trail,1000,100,0.0,0,100
20220425,117730,090028,8350.0,8350.0,8350.0,8340.0,090055,090055,-0.35,-0.12,0.0,0,trail,1000,100,0.0,0,100
20220425,119500,090012,5480.0,5480.0,5480.0,5480.0,090057,090058,-0.23,0.0,0.0,0,trail,1000,100,3269.0,0,100
20220425,119610,090030,32800.0,32800.0,32800.0,32800.0,090609,090616,-0.23,0.0,0.15,0,trail,1000,100,11.0,0,100
20220425,120110,090016,61400.0,61400.0,61500.0,61400.0,090034,090037,-0.393,-0.16,0.0,0,trail,1000,100,0.0,0,100
20220425,120240,090026,20500.0,20500.0,20500.0,20500.0,090131,090213,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,121440,090029,9010.0,9010.0,9010.0,9020.0,090403,090411,-0.11900000000000001,0.0,0.11,0,trail,1000,100,3.0,0,100
20220425,121600,090006,73500.0,73500.0,73600.0,73600.0,090016,090016,-0.23,0.0,0.0,0,trail,1000,100,20.0,0,100
20220425,121800,090005,15600.0,15600.0,15750.0,15750.0,090013,090013,-0.23,0.0,0.0,0,trail,1000,100,10.0,0,100
20220425,121850,090007,3110.0,3110.0,3130.0,3145.0,092737,092748,0.24899999999999997,0.0,0.8,0,trail,1000,100,494.0,0,100
20220425,122310,090025,11150.0,11150.0,11200.0,11150.0,090126,090132,-0.676,-0.45,0.0,0,trail,1000,100,500.0,0,100
20220425,122350,090012,4120.0,4120.0,4100.0,4100.0,090036,090036,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,122450,090028,8250.0,8250.0,8310.0,8260.0,090508,090601,-0.832,-0.6,0.0,0,trail,1000,100,0.0,0,100
20220425,122870,090027,55700.0,55700.0,55700.0,55700.0,090120,090121,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,122900,090024,10900.0,10900.0,10900.0,10900.0,090225,090252,-0.23,0.0,0.0,0,trail,1000,100,6.0,0,100
20220425,122990,090011,11400.0,11400.0,11350.0,11300.0,090943,090943,-0.671,-0.44,0.0,0,trail,1000,100,0.0,0,100
20220425,123040,090032,5550.0,5550.0,5590.0,5570.0,090127,090145,-0.588,-0.36,0.0,0,trail,1000,100,0.0,0,100
20220425,123410,090014,3405.0,3405.0,3415.0,3415.0,090205,090205,-0.23,0.0,0.0,0,trail,1000,100,827.0,0,100
20220425,123420,090029,30250.0,30250.0,30250.0,29800.0,090127,090212,-1.718,-1.49,0.0,0,trail,1000,100,0.0,0,100
20220425,123860,090032,26200.0,26200.0,26200.0,26250.0,091158,091355,-0.03900000000000001,0.0,0.19,0,trail,1000,100,9.0,0,100
20220425,123890,090004,4015.0,4015.0,4010.0,4010.0,092327,092327,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,124500,090019,5200.0,5200.0,5200.0,5200.0,090050,090050,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,124560,090029,9560.0,9560.0,9500.0,9570.0,090515,090538,0.507,-0.11,0.84,0,trail,1000,100,111.0,0,100
20220425,125210,090007,11200.0,11200.0,11150.0,11150.0,090039,090039,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,126340,090027,39500.0,39500.0,39450.0,39300.0,090341,090342,-0.61,-0.38,0.0,0,trail,1000,100,0.0,0,100
20220425,126560,090032,3405.0,3405.0,3410.0,3410.0,090057,090121,-0.23,0.0,0.0,0,trail,1000,100,12.0,0,100
20220425,126640,090025,2060.0,2060.0,2060.0,2060.0,090105,090105,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,126700,090019,20400.0,20400.0,20450.0,20450.0,090030,090036,-0.23,0.0,0.24,0,trail,1000,100,0.0,0,100
20220425,126880,090014,6740.0,6740.0,6740.0,6740.0,090616,090621,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,127120,090032,3245.0,3245.0,3245.0,3245.0,090216,090222,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,128540,090032,7110.0,7110.0,7130.0,7110.0,090439,090453,-0.511,-0.28,0.0,0,trail,1000,100,0.0,0,100
20220425,128660,090032,5690.0,5690.0,5730.0,5730.0,090051,090056,-0.23,0.0,0.35,0,trail,1000,100,5.0,0,100
20220425,128820,090021,5040.0,5040.0,5040.0,5040.0,090220,090222,-0.23,0.0,0.0,0,trail,1000,100,280.0,0,100
20220425,128940,090017,300000.0,300000.0,301000.0,301000.0,090051,090051,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,130500,090029,5330.0,5330.0,5330.0,5320.0,090959,091005,-0.41800000000000004,-0.19,0.0,0,trail,1000,100,0.0,0,100
20220425,130660,090037,13100.0,13100.0,13100.0,13100.0,090049,090049,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,131090,090002,1405.0,1405.0,1405.0,1405.0,090013,090013,-0.23,0.0,0.0,0,trail,1000,100,50.0,0,100
20220425,131180,090026,2200.0,2200.0,2195.0,2190.0,090100,090101,-0.458,-0.23,0.0,0,trail,1000,100,0.0,0,100
20220425,131220,090006,9250.0,9250.0,9380.0,9350.0,090028,090030,-0.55,-0.32,0.0,0,trail,1000,100,0.0,0,100
20220425,131290,090013,78600.0,78600.0,78300.0,78300.0,090737,090737,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,131370,090024,5340.0,5340.0,5350.0,5350.0,090039,090041,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,131390,090021,29500.0,29500.0,29750.0,29750.0,090042,090050,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,131400,090029,1560.0,1560.0,1570.0,1570.0,090106,090106,-0.23,0.0,0.0,0,trail,1000,100,6.0,0,100
20220425,131970,090003,47350.0,47350.0,47100.0,47150.0,090105,090110,-0.12400000000000001,0.0,0.64,0,trail,1000,100,0.0,0,100
20220425,133820,090004,3420.0,3420.0,3425.0,3425.0,090049,090049,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,134580,090001,10700.0,10700.0,10750.0,10750.0,090038,090038,-0.23,0.0,0.0,0,trail,1000,100,20.0,0,100
20220425,136480,090022,3615.0,3615.0,3610.0,3610.0,090033,090033,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,136490,090036,15100.0,15100.0,15100.0,15050.0,090043,090043,-0.561,-0.33,0.0,0,trail,1000,100,1621.0,0,100
20220425,137940,090014,1125.0,1125.0,1120.0,1120.0,090052,090052,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,137950,090210,12600.0,12600.0,12600.0,12500.0,090217,090220,-1.024,-0.79,0.0,0,trail,1000,100,1917.0,0,100
20220425,138040,090013,37000.0,37000.0,37200.0,37200.0,090045,090052,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,138080,090021,28000.0,28000.0,28050.0,28050.0,090048,090048,-0.23,0.0,0.0,0,trail,1000,100,100.0,0,100
20220425,138490,090022,12650.0,12650.0,12650.0,12650.0,090047,090047,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,138690,090032,1720.0,1720.0,1710.0,1675.0,090205,090205,-2.277,-2.05,0.0,0,trail,1000,100,0.0,0,100
20220425,138930,090017,7990.0,7990.0,7990.0,7990.0,090038,090038,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,139130,090030,9150.0,9150.0,9150.0,9150.0,090125,090125,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,139480,090021,135500.0,135500.0,135500.0,135500.0,090102,090102,-0.23,0.0,0.0,0,trail,1000,100,29.0,0,100
20220425,139670,090015,15200.0,15200.0,15350.0,15300.0,090136,090136,-0.556,-0.33,0.0,0,trail,1000,100,4.0,0,100
20220425,140070,090007,4940.0,4940.0,4950.0,4945.0,090035,090048,-0.331,-0.1,0.0,0,trail,1000,100,100.0,0,100
20220425,140410,090005,20400.0,20400.0,20550.0,20500.0,090012,090012,-0.473,-0.24,0.0,0,trail,1000,100,171.0,0,100
20220425,140520,090019,3960.0,3960.0,3950.0,3935.0,090254,090254,-0.61,-0.38,0.0,0,trail,1000,100,0.0,0,100
20220425,140670,090013,17050.0,17050.0,17200.0,17100.0,090021,090024,-0.8109999999999999,-0.58,0.0,0,trail,1000,100,0.0,0,100
20220425,141000,090013,10900.0,10900.0,10850.0,10900.0,091807,091916,0.231,0.0,0.46,0,trail,1000,100,10.0,0,100
20220425,141080,090023,41850.0,41850.0,41900.0,41900.0,090118,090120,-0.23,0.0,0.0,0,trail,1000,100,10.0,0,100
20220425,142760,090006,8100.0,8100.0,8100.0,8050.0,090026,090026,-0.847,-0.62,0.0,0,trail,1000,100,10.0,0,100
20220425,143240,090032,39300.0,39300.0,38950.0,38950.0,092104,092104,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,143540,090024,2260.0,2260.0,2255.0,2255.0,090046,090046,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,144510,090019,64400.0,64400.0,64200.0,64200.0,090130,090130,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,144960,090020,5430.0,5430.0,5440.0,5440.0,090139,090151,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,145020,090006,124800.0,124800.0,124800.0,124800.0,091602,091610,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,145720,090026,74200.0,74200.0,74200.0,74100.0,090122,090127,-0.365,-0.13,0.0,0,trail,1000,100,0.0,0,100
20220425,145990,090037,56800.0,56800.0,56700.0,56700.0,090236,090236,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,148150,090026,22750.0,22750.0,22800.0,22800.0,090148,090148,-0.23,0.0,0.0,0,trail,1000,100,10.0,0,100
20220425,149980,090022,11850.0,11850.0,11850.0,11800.0,090035,090035,-0.652,-0.42,0.0,0,trail,1000,100,26.0,0,100
20220425,150900,090025,11400.0,11400.0,11500.0,11500.0,090232,090246,-0.23,0.0,0.0,0,trail,1000,100,2.0,0,100
20220425,151860,090016,15550.0,15550.0,15750.0,15750.0,090025,090028,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,151910,090007,4415.0,4415.0,4415.0,4415.0,090146,090200,-0.23,0.0,0.0,0,trail,1000,100,135.0,0,100
20220425,153490,090017,1705.0,1705.0,1710.0,1705.0,090223,090239,-0.522,-0.29,0.0,0,trail,1000,100,0.0,0,100
20220425,154030,090019,7040.0,7040.0,7060.0,7030.0,090033,090033,-0.655,-0.42,0.0,0,trail,1000,100,1300.0,0,100
20220425,159580,090025,10200.0,10200.0,10200.0,10200.0,090113,090140,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,159910,090028,380.0,380.0,380.0,380.0,090037,090038,-0.23,0.0,0.26,0,trail,1000,100,0.0,0,100
20220425,160550,090015,10250.0,10250.0,10300.0,10300.0,090053,090053,-0.23,0.0,0.0,0,trail,1000,100,10.0,0,100
20220425,160980,090012,19000.0,19000.0,19100.0,19100.0,090045,090045,-0.23,0.0,0.0,0,trail,1000,100,892.0,0,100
20220425,161000,090032,10250.0,10250.0,10350.0,10350.0,090146,090227,-0.23,0.0,0.0,0,trail,1000,100,500.0,0,100
20220425,161390,090026,34800.0,34800.0,34850.0,34800.0,090040,090040,-0.373,-0.14,0.0,0,trail,1000,100,20.0,0,100
20220425,161890,090025,45800.0,45800.0,45750.0,45700.0,090045,090045,-0.339,-0.11,0.0,0,trail,1000,100,0.0,0,100
20220425,163560,090007,7660.0,7660.0,7660.0,7600.0,090639,090646,-1.0130000000000001,-0.78,0.0,0,trail,1000,100,0.0,0,100
20220425,164060,090011,6090.0,6090.0,6090.0,6090.0,091138,091148,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,166090,090013,63700.0,63700.0,63500.0,63500.0,090722,090722,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,166480,090022,13000.0,13000.0,13050.0,13000.0,090148,090218,-0.613,-0.38,0.38,0,trail,1000,100,0.0,0,100
20220425,169330,090006,4600.0,4600.0,4580.0,4580.0,090157,090157,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,170030,090014,7460.0,7460.0,7520.0,7520.0,090106,090106,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,170790,090017,15100.0,15100.0,15150.0,15100.0,090052,090103,-0.56,-0.33,0.0,0,trail,1000,100,0.0,0,100
20220425,170900,090031,69300.0,69300.0,69400.0,69400.0,090212,090212,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,171010,090008,7960.0,7960.0,7970.0,7960.0,090020,090023,-0.355,-0.13,0.0,0,trail,1000,100,0.0,0,100
20220425,171090,090031,19750.0,19750.0,19650.0,19650.0,090142,090147,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,173130,090028,5640.0,5640.0,5620.0,5590.0,090401,090414,-0.764,-0.53,0.0,0,trail,1000,100,0.0,0,100
20220425,174900,090024,15050.0,15050.0,15000.0,15000.0,091520,091524,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,175250,090009,12850.0,12850.0,12850.0,12800.0,090127,090135,-0.619,-0.39,0.0,0,trail,1000,100,0.0,0,100
20220425,175330,090019,8960.0,8960.0,8950.0,8950.0,090046,090046,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,177350,090014,5250.0,5250.0,5280.0,5230.0,090033,090034,-1.177,-0.95,0.0,0,trail,1000,100,0.0,0,100
20220425,178320,090032,19600.0,19600.0,19650.0,19650.0,090127,090146,-0.23,0.0,0.25,0,trail,1000,100,0.0,0,100
20220425,178920,090007,48750.0,48750.0,48600.0,48550.0,090019,090019,-0.333,-0.1,0.0,0,trail,1000,100,0.0,0,100
20220425,179290,090028,9930.0,9930.0,9940.0,9930.0,090120,090123,-0.331,-0.1,0.0,0,trail,1000,100,0.0,0,100
20220425,180640,090026,55100.0,55100.0,55300.0,55300.0,090114,090143,-0.23,0.0,0.18,0,trail,1000,100,0.0,0,100
20220425,181710,090011,35500.0,35500.0,35500.0,35500.0,090729,090731,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,182360,090017,18500.0,18500.0,18450.0,18450.0,090042,090042,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,182400,090028,21000.0,21000.0,21200.0,21200.0,090131,090140,-0.23,0.0,0.0,0,trail,1000,100,36.0,0,100
20220425,183190,090031,15350.0,15350.0,15400.0,15400.0,090052,090052,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,183300,090017,53900.0,53900.0,53700.0,53700.0,090043,090043,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,183490,090013,21900.0,21900.0,22000.0,21950.0,090029,090034,-0.457,-0.23,0.0,0,trail,1000,100,0.0,0,100
20220425,185490,090025,8470.0,8470.0,8450.0,8450.0,090051,090051,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,185750,090020,95400.0,95400.0,96000.0,96000.0,090053,090058,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,186230,090021,16850.0,16850.0,16850.0,16850.0,093359,093407,-0.23,0.0,0.0,0,trail,1000,100,10.0,0,100
20220425,187270,090025,4855.0,4855.0,4875.0,4870.0,090040,090045,-0.333,-0.1,0.0,0,trail,1000,100,250.0,0,100
20220425,189300,090032,83600.0,83600.0,84300.0,84300.0,090909,090914,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,189860,090027,8900.0,8900.0,8910.0,8900.0,090034,090034,-0.342,-0.11,0.0,0,trail,1000,100,204.0,0,100
20220425,189980,090014,4405.0,4405.0,4410.0,4405.0,090033,090033,-0.343,-0.11,0.0,0,trail,1000,100,50.0,0,100
20220425,190510,090006,11900.0,11900.0,11950.0,11900.0,090035,090035,-0.648,-0.42,0.0,0,trail,1000,100,46.0,0,100
20220425,192080,090026,50200.0,50200.0,50300.0,50300.0,090048,090048,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,192250,090015,2455.0,2455.0,2475.0,2475.0,090022,090022,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,192400,090006,18700.0,18700.0,18650.0,18650.0,090810,090810,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,192650,090031,10500.0,10500.0,10450.0,10450.0,090107,090107,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,192820,090029,82700.0,82700.0,83500.0,83400.0,090045,090049,-0.35,-0.12,0.0,0,trail,1000,100,5.0,0,100
20220425,193250,090008,2905.0,2905.0,2935.0,2935.0,090021,090024,-0.23,0.0,0.0,0,trail,1000,100,14.0,0,100
20220425,194370,090026,23950.0,23950.0,23950.0,23900.0,090317,090318,-0.439,-0.21,0.0,0,trail,1000,100,0.0,0,100
20220425,194480,090008,62700.0,62700.0,63000.0,63000.0,090036,090043,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,194700,090032,39400.0,39400.0,39450.0,39450.0,091039,091403,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,195500,090029,5870.0,5870.0,5900.0,5890.0,090037,090039,-0.399,-0.17,0.0,0,trail,1000,100,169.0,0,100
20220425,195870,090001,71500.0,71500.0,71600.0,71500.0,090009,090009,-0.37,-0.14,0.0,0,trail,1000,100,33.0,0,100
20220425,195990,090017,993.0,993.0,993.0,994.0,090447,090458,-0.129,0.0,0.1,0,trail,1000,100,0.0,0,100
20220425,196170,090018,53400.0,53400.0,53400.0,53300.0,090218,090231,-0.41700000000000004,-0.19,0.0,0,trail,1000,100,0.0,0,100
20220425,196450,090004,2700.0,2700.0,2710.0,2685.0,093123,093541,-1.153,-0.92,0.0,0,trail,1000,100,0.0,0,100
20220425,196700,090018,4315.0,4315.0,4285.0,4290.0,090111,090145,-0.113,0.0,0.12,0,trail,1000,100,0.0,0,100
20220425,198440,090004,4800.0,4800.0,4830.0,4815.0,090019,090019,-0.541,-0.31,0.0,0,trail,1000,100,1638.0,0,100
20220425,200130,090026,34000.0,34000.0,34100.0,34050.0,090145,090152,-0.377,-0.15,0.0,0,trail,1000,100,0.0,0,100
20220425,200230,090017,2065.0,2065.0,2070.0,2070.0,090333,090340,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,200670,090004,21150.0,21150.0,21400.0,21350.0,090411,090521,-0.464,-0.23,0.47,0,trail,1000,100,0.0,0,100
20220425,201490,090021,5850.0,5850.0,5880.0,5880.0,090030,090030,-0.23,0.0,0.0,0,trail,1000,100,18.0,0,100
20220425,203650,090026,4240.0,4240.0,4275.0,4265.0,090101,090136,-0.464,-0.23,0.0,0,trail,1000,100,0.0,0,100
20220425,204020,090028,3240.0,3240.0,3240.0,3235.0,090239,090253,-0.384,-0.15,0.0,0,trail,1000,100,289.0,0,100
20220425,204320,090028,53200.0,53200.0,53100.0,53100.0,090038,090038,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,204620,090014,3300.0,3300.0,3295.0,3290.0,090028,090046,-0.382,-0.15,0.0,0,trail,1000,100,0.0,0,100
20220425,204630,090028,12500.0,12500.0,12500.0,12500.0,090035,090036,-0.23,0.0,0.0,0,trail,1000,100,14.0,0,100
20220425,204840,090032,888.0,888.0,885.0,885.0,090409,090409,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,205100,090023,4900.0,4900.0,4905.0,4930.0,090633,090710,0.28,-0.1,0.51,0,trail,1000,100,50.0,0,100
20220425,205470,090018,13200.0,13200.0,13250.0,13250.0,090029,090029,-0.23,0.0,0.0,0,trail,1000,100,62.0,0,100
20220425,206560,090006,18200.0,18200.0,18450.0,18400.0,090015,090017,-0.501,-0.27,0.27,0,trail,1000,100,302.0,0,100
20220425,206640,090015,15250.0,15250.0,15300.0,15300.0,090205,090205,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,206650,090004,18150.0,18150.0,18300.0,18150.0,090030,090034,-1.05,-0.82,0.0,0,trail,1000,100,0.0,0,100
20220425,207760,090003,8100.0,8100.0,8150.0,8150.0,090039,090039,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,207940,090035,791000.0,791000.0,792000.0,791000.0,090049,090049,-0.356,-0.13,0.0,0,trail,1000,100,2.0,0,100
20220425,208140,090023,3150.0,3150.0,3155.0,3150.0,090033,090033,-0.388,-0.16,0.0,0,trail,1000,100,28.0,0,100
20220425,208370,090001,3175.0,3175.0,3185.0,3185.0,090021,090021,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,208640,090032,1750.0,1750.0,1740.0,1740.0,090235,090235,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,208710,090018,1580.0,1580.0,1580.0,1580.0,090142,090201,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,210540,090014,14400.0,14400.0,14350.0,14350.0,090053,090053,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,211270,090029,14600.0,14600.0,14650.0,14650.0,090055,090056,-0.23,0.0,0.0,0,trail,1000,100,77.0,0,100
20220425,212560,090019,8290.0,8290.0,8300.0,8300.0,090052,090059,-0.23,0.0,0.0,0,trail,1000,100,470.0,0,100
20220425,213420,090024,42100.0,42100.0,42000.0,42000.0,094502,094502,-0.23,0.0,0.0,0,trail,1000,100,0.0,0,100
20220425,213500,090032,14750.0,14750.0,14750.0,14700.0,090058,090058,-0.5690000000000001,-0.34,0.0,0,trail,1000,100,0.0,0,100
20220425,214150,090009,21500.0,21500.0,21500.0,21500.0,090036,090047,-0.23,0.0,0.0,0,trail,1000,100,100.0,0,100
20220425,214260,090022,36550.0,36550.0,36550.0,36550.0,090805,090814,-0.23,0.0,0.0,0,trail,1000,100,5.0,0,100
20220425,214270,090014,6440.0,6440.0,6450.0,6440.0,090100,090100,-0.385,-0.16,0.0,0,trail,1000,100,0.0,0,100
20220425,214320,090033,48850.0,48850.0,49050.0,49050.0,090450,090450,-0.23,0.0,0.0,0,trail,1000,100,3.0,0,100
20220425,214330,090036,1560.0,1560.0,1570.0,1570.0,090056,090056,-0.23,0.0,0.0,0,trail,1000,100,500.0,0,100
20220425,214370,090016,114800.0,114800.0,115000.0,114400.0,090031,090032,-0.752,-0.52,0.0,0,trail,1000,100,0.0,0,100
20220425,214420,090037,6100.0,6100.0,6100.0,6140.0,090058,090121,0.42600000000000005,-0.33,0.82,0,trail,1000,100,50.0,0,100
